Student_ID,Gender,Age,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,B_or_Higher,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S5193,0,24,97.41,95.66,88.27,78.02,62.18,5.6,80.6,1,5.0,0,0,2,Medium,10,5.0
S5194,0,18,94.56,73.99,87.47,81.18,78.97,4.18,65.0,1,21.6,0,1,2,Medium,3,7.3
S5197,1,18,,96.65,53.04,80.77,68.95,9.72,79.62,1,27.9,1,1,3,Low,5,5.3
S5198,1,23,79.76,93.72,46.44,82.29,85.45,0.58,78.37,1,29.5,0,1,1,Medium,3,6.1
S5201,0,20,,48.25,74.92,84.7,55.36,1.56,52.61,1,22.6,0,1,2,High,5,7.1
S5202,0,18,75.75,42.4,97.78,69.09,55.95,1.07,78.17,0,9.3,0,1,4,Medium,3,4.8
S5206,0,24,95.66,64.14,46.46,99.63,56.34,2.71,72.84,1,6.5,0,1,4,Low,3,8.5
S5207,0,21,70.42,41.53,87.09,70.34,80.59,4.99,85.97,0,18.8,1,1,3,High,5,8.6
S5208,1,20,73.43,68.59,51.89,94.93,79.89,4.39,98.35,0,28.7,0,1,2,Low,7,4.9
S5209,1,23,,66.53,41.73,,57.35,4.74,57.55,0,8.4,0,1,3,High,2,7.6
S5210,1,23,80.46,85.41,94.65,71.27,70.2,6.16,52.73,1,8.0,0,1,1,Medium,5,7.2
S5211,0,24,80.48,56.78,93.45,98.03,87.76,2.31,65.68,0,11.8,1,1,4,Medium,3,4.2
S5212,0,24,64.83,53.05,53.11,54.56,50.84,1.35,52.22,1,21.6,0,1,1,Low,9,7.9
S5214,1,21,58.29,58.22,42.88,95.96,99.79,6.34,99.59,0,7.4,0,1,3,Low,9,8.6
S5216,1,21,59.58,68.29,77.42,92.3,73.21,9.61,84.56,0,6.7,1,1,1,Low,4,7.8
S5218,0,23,64.12,62.46,40.62,82.61,92.31,1.52,57.02,0,7.7,1,1,3,Low,4,6.4
S5219,0,24,83.53,62.26,59.57,61.02,92.12,9.69,79.76,0,16.8,0,0,4,High,4,8.0
S5222,1,20,54.56,89.08,80.26,76.3,81.9,1.03,67.27,0,20.2,0,1,3,Medium,10,5.7
S5224,0,20,75.44,40.33,44.54,78.67,97.29,6.57,53.98,1,5.1,1,1,1,Low,6,4.6
S5228,0,19,82.52,64.32,57.31,79.37,55.91,1.68,66.99,0,25.8,1,1,1,Low,3,5.9
S5229,1,19,83.79,73.31,98.89,80.62,51.96,9.19,57.34,0,20.7,0,1,3,Medium,3,7.8
S5231,0,18,,42.13,57.76,57.76,69.25,8.74,52.65,0,23.2,0,1,2,Medium,4,7.7
S5232,1,21,57.36,90.16,60.91,81.17,88.22,4.18,85.87,0,7.3,0,0,2,Low,3,8.4
S5235,0,19,72.13,87.22,84.11,64.79,61.77,6.58,83.18,1,23.5,0,1,1,Medium,1,7.9
S5238,0,24,67.97,65.31,48.96,98.74,72.9,0.81,51.09,0,18.9,0,1,3,Low,7,4.5
S5239,0,18,53.17,65.37,70.13,88.18,90.94,0.58,90.55,0,20.8,0,1,1,High,8,5.2
S5241,0,22,55.93,90.26,85.06,75.28,86.13,7.36,92.35,0,5.3,1,1,3,Low,4,4.9
S5242,1,20,62.93,45.69,53.55,76.31,71.46,2.06,88.8,1,11.3,1,1,4,High,5,6.3
S5243,1,18,94.56,73.78,46.01,60.22,78.6,2.99,74.92,1,27.1,0,1,3,High,8,6.4
S5245,0,19,56.78,87.17,95.09,71.08,93.75,6.39,73.1,0,7.4,0,0,2,Medium,7,8.3
S5246,0,18,69.21,48.88,72.72,87.12,94.43,9.2,84.83,0,28.8,0,1,2,Low,7,7.7
S5247,1,19,55.79,71.53,59.21,,96.55,9.11,83.49,0,21.8,1,1,2,High,5,8.1
S5248,0,23,60.01,91.45,59.42,55.43,90.54,0.63,75.9,0,28.1,0,1,2,Medium,4,9.0
S5251,1,21,90.33,88.26,87.48,,90.73,9.26,78.58,1,12.6,0,1,3,Medium,9,6.8
S5252,1,23,79.3,45.36,98.11,63.22,93.89,5.47,72.51,0,22.2,0,1,1,Medium,2,5.5
S5253,0,22,80.32,91.57,70.1,96.47,96.24,5.33,83.1,0,24.9,0,1,1,Low,1,7.6
S5255,1,23,67.19,40.09,80.98,55.72,82.75,8.79,55.46,1,17.2,0,1,1,Low,5,9.0
S5256,0,19,92.26,54.05,85.41,57.18,50.48,6.17,56.27,1,6.6,0,1,4,High,4,7.1
S5258,1,23,,45.54,91.01,79.7,73.66,1.12,93.59,0,16.9,1,1,2,High,1,5.4
S5260,1,19,91.86,52.84,68.35,63.72,95.09,1.28,98.63,1,7.0,0,1,3,Medium,1,7.2
S5261,1,24,65.9,96.08,73.63,93.53,89.88,7.26,52.0,0,13.3,0,1,3,Low,8,5.1
S5262,1,24,66.94,70.99,82.8,55.46,52.85,5.28,86.1,0,21.9,1,1,3,Medium,1,6.0
S5263,1,24,87.58,67.61,80.6,60.38,70.1,3.86,65.71,1,12.3,0,1,2,Low,5,6.5
S5265,1,24,61.48,81.56,47.35,56.74,51.48,7.72,91.3,0,29.7,1,1,1,Low,6,8.9
S5266,1,21,98.64,67.14,49.76,94.41,61.79,9.41,58.13,1,12.0,0,1,1,Medium,7,5.2
S5267,1,20,54.22,47.72,85.34,85.2,94.38,2.65,60.7,0,14.0,0,1,2,Medium,5,4.7
S5268,0,21,53.43,92.81,66.41,53.65,56.49,9.47,67.02,0,29.2,0,1,4,Low,9,5.1
S5270,1,20,,44.44,86.36,75.95,79.03,8.14,81.23,0,18.9,0,1,4,Medium,7,7.9
S5271,0,19,98.04,71.76,60.46,96.61,97.32,8.81,63.24,1,24.2,0,1,1,Low,6,6.6
S5272,1,21,70.25,78.84,84.93,,91.73,6.92,58.42,0,16.0,1,1,2,Medium,9,8.7
S5273,1,22,51.26,56.53,66.54,72.34,98.74,0.39,55.48,0,14.3,0,1,4,Low,6,7.2
S5276,1,18,71.65,79.02,97.9,60.54,97.33,9.42,96.13,1,12.8,1,1,3,Low,4,8.8
S5280,0,22,71.32,74.66,86.53,,90.7,2.81,90.81,1,27.5,0,1,2,Low,5,6.7
S5281,0,23,85.63,58.54,48.95,,95.88,1.55,97.9,1,9.6,0,1,1,Medium,8,6.3
S5282,0,24,,84.69,44.58,91.08,67.88,7.51,92.28,1,5.9,0,1,3,Low,9,5.2
S5283,1,20,59.26,42.87,58.49,53.2,73.11,2.34,73.1,0,14.5,1,1,3,Medium,4,7.6
S5284,1,20,,42.75,77.45,55.27,94.92,2.45,66.16,0,15.3,0,1,2,High,8,5.5
S5290,1,19,80.33,52.07,71.02,75.28,70.93,2.52,54.36,1,12.9,0,1,1,Medium,5,6.6
S5291,1,21,,51.13,60.82,90.88,87.83,6.37,64.28,0,14.1,0,1,4,High,8,8.2
S5292,1,19,65.63,97.49,72.57,77.33,96.4,8.29,94.49,0,6.4,0,1,2,Medium,10,6.0
S5293,0,20,,75.38,96.79,95.94,74.57,5.39,79.5,1,23.8,1,1,3,High,1,7.3
S5294,0,21,98.45,63.41,48.6,74.28,91.64,0.1,66.43,1,20.1,1,1,4,Low,9,6.3
S5296,0,19,64.51,71.51,44.61,70.37,66.53,8.14,62.45,1,13.8,1,1,4,High,3,5.6
S5297,1,18,88.51,54.5,67.76,71.76,79.37,2.77,70.46,1,21.7,0,0,1,Low,2,7.8
S5298,0,19,,52.4,82.42,92.45,83.34,0.54,63.81,0,28.0,1,1,1,High,3,7.7
S5301,0,21,56.25,43.69,61.24,86.32,99.63,4.16,73.01,0,20.8,1,1,2,Low,7,7.8
S5302,0,18,98.84,53.11,58.6,87.52,81.86,0.18,96.62,1,18.6,0,1,3,Low,10,6.1
S5304,0,22,96.84,47.3,76.7,72.4,62.5,3.89,85.58,1,18.8,0,0,4,Low,2,5.7
S5307,1,22,79.1,76.35,74.52,68.49,59.66,8.27,81.41,0,5.4,0,1,4,Medium,10,8.1
S5308,1,20,71.0,62.99,56.15,89.95,56.76,0.41,71.04,0,9.7,0,1,3,High,7,4.1
S5312,0,24,53.55,80.82,51.97,,52.22,1.95,56.11,0,25.5,1,1,3,Low,6,4.7
S5313,0,20,66.67,78.22,66.9,65.97,51.73,6.41,70.52,1,28.2,0,1,2,High,7,4.8
S5314,0,22,50.89,70.01,78.31,52.07,63.37,3.16,61.73,0,23.8,1,1,2,Low,8,4.2
S5315,1,22,87.47,71.17,52.73,58.69,59.51,4.76,72.73,1,28.2,0,1,1,Low,7,6.2
S5318,0,23,,79.29,92.65,60.19,66.24,6.2,98.91,0,14.8,0,1,3,Low,10,4.2
S5319,0,18,51.13,75.22,59.76,88.45,91.68,9.42,97.08,0,9.2,0,1,3,Low,6,8.7
S5320,1,24,79.5,49.35,89.74,70.6,75.25,0.57,81.12,1,7.2,0,1,2,Medium,1,8.3
S5323,0,23,51.71,95.18,94.7,72.34,98.67,9.6,76.12,0,8.4,0,1,2,Medium,9,8.0
S5325,0,24,,73.17,96.57,64.95,62.73,3.31,94.9,1,10.5,0,1,1,Medium,2,6.6
S5327,0,19,74.1,46.65,99.56,69.81,74.78,3.62,80.52,1,25.5,0,1,1,High,4,7.6
S5331,0,20,88.64,87.83,69.8,89.68,61.61,9.75,80.57,1,27.1,0,0,3,High,2,4.9
S5332,1,22,,66.8,84.25,74.83,55.75,8.18,88.35,0,28.8,1,1,2,Medium,3,7.7
S5335,1,21,56.65,76.86,65.14,89.9,56.89,0.87,93.93,0,11.7,0,1,1,Medium,6,7.6
S5336,1,24,56.99,86.8,65.14,62.52,85.24,6.03,99.32,0,14.9,1,1,3,Low,4,8.8
S5337,0,24,52.28,44.46,46.22,51.89,71.89,5.21,70.5,0,16.6,0,1,2,Medium,10,6.1
S5339,0,19,89.7,59.16,88.43,98.81,92.66,1.09,70.95,1,7.2,0,1,4,Low,9,5.7
S5341,0,24,78.75,70.15,65.95,96.9,79.17,1.5,94.57,0,9.4,0,0,1,Medium,3,7.8
S5342,1,23,84.03,56.98,97.66,67.96,72.15,4.22,96.91,0,27.9,0,1,4,High,3,4.9
S5344,0,19,68.1,62.07,75.49,82.44,79.75,8.57,82.9,0,9.9,0,1,3,Medium,2,5.1
S5345,0,22,65.71,84.12,84.61,94.51,70.94,0.13,84.13,0,9.9,0,1,1,Medium,10,5.2
S5346,1,18,85.61,76.21,85.65,89.29,54.34,9.39,50.12,1,12.2,0,1,3,High,5,8.6
S5348,0,22,50.65,52.64,83.59,53.27,50.49,7.53,95.34,0,29.5,0,0,2,High,5,6.1
S5349,0,20,79.81,59.53,43.54,76.29,60.43,9.83,84.48,1,17.2,0,1,4,Low,1,6.0
S5350,1,22,97.12,41.27,72.05,56.48,89.05,0.54,73.4,1,20.0,0,1,1,Medium,5,4.6
S5352,0,20,89.15,55.9,45.64,97.73,82.33,8.49,62.32,1,13.4,0,1,1,Medium,10,8.5
S5353,1,22,83.64,43.93,40.72,,97.49,1.27,77.75,0,9.5,1,1,4,Low,2,8.2
S5354,1,18,74.87,76.16,88.87,74.45,58.56,5.85,94.88,1,15.8,0,0,2,High,3,8.7
S5356,0,21,91.21,46.05,64.73,81.49,78.77,4.36,57.69,1,26.7,1,0,4,Low,3,6.6
S5358,1,20,,47.13,86.0,,81.02,5.39,64.71,0,22.2,0,1,1,Low,7,6.0
S5360,0,19,72.61,78.59,95.76,90.57,57.43,9.37,58.92,0,22.9,1,1,4,Medium,4,6.4
S5361,1,18,,94.16,68.88,89.46,54.45,1.85,74.63,0,16.7,0,1,4,Medium,6,4.5
S5362,0,21,67.26,46.84,85.28,88.55,87.22,8.93,79.19,1,20.7,1,1,2,High,1,4.0
S5363,0,18,,58.93,80.15,72.97,61.93,9.71,95.22,1,6.8,1,1,4,Medium,1,5.2
S5365,0,19,75.77,64.44,87.26,69.36,87.15,6.77,84.56,1,13.3,1,1,4,Low,8,8.0
S5367,1,24,93.04,86.89,54.02,,60.06,7.0,85.67,1,18.6,0,1,2,High,1,8.2
S5372,0,22,70.22,48.98,74.85,68.08,62.48,6.26,79.68,1,18.5,0,1,3,Low,2,7.2
S5374,0,19,98.29,56.78,58.76,75.61,59.17,6.53,84.67,1,28.0,0,1,4,Low,2,5.2
S5375,1,19,98.53,43.22,43.01,95.97,77.26,7.75,95.46,1,14.4,0,1,3,Low,5,8.7
S5378,1,18,98.2,76.42,87.43,,75.84,3.63,93.94,1,29.1,0,1,2,Medium,4,6.7
S5381,1,19,85.08,86.42,78.22,65.27,63.27,0.61,51.99,1,20.4,0,1,2,Low,6,6.0
S5382,0,19,50.83,95.23,90.07,,77.02,7.62,61.24,0,26.2,0,1,3,High,3,8.0
S5383,1,22,57.31,75.1,79.9,63.26,72.21,1.07,69.09,0,16.8,1,1,3,High,4,8.1
S5385,0,20,82.28,85.19,47.4,,50.65,7.83,75.59,0,26.0,1,1,4,Low,1,7.7
S5386,1,20,68.21,55.47,94.65,,57.55,0.52,82.44,1,29.6,0,1,4,High,7,5.9
S5387,0,22,75.03,58.61,56.56,57.89,52.14,6.6,68.14,0,9.6,0,1,1,High,3,7.6
S5388,0,21,95.26,68.71,53.46,63.61,71.58,9.24,80.15,1,27.5,0,1,2,Low,9,4.5
S5389,1,20,81.58,41.14,88.96,55.05,61.25,6.18,90.78,1,21.7,0,1,3,Medium,7,4.8
S5390,0,23,69.91,57.84,98.87,96.33,71.02,7.13,65.06,0,28.7,0,1,1,Low,2,6.7
S5391,1,23,56.02,68.43,79.61,93.63,66.47,7.92,96.61,0,13.0,0,1,4,Low,5,6.7
S5392,1,21,,46.48,77.49,65.42,76.9,2.22,60.67,0,11.1,1,1,2,Low,1,6.4
S5393,1,22,98.92,47.58,59.17,62.35,86.19,5.81,95.97,1,14.1,1,1,4,Medium,1,7.7
S5395,0,19,73.59,83.86,51.51,50.09,53.1,2.49,77.14,1,16.5,0,1,4,Low,7,4.3
S5397,0,20,94.21,72.78,49.08,95.8,60.66,5.85,80.49,1,11.1,0,1,3,Low,8,7.1
S5398,1,21,80.2,68.48,93.03,,71.25,7.95,77.74,0,10.5,0,1,2,Medium,7,8.5
S5399,1,23,84.68,63.06,51.29,50.15,52.25,8.76,84.12,0,22.0,0,1,3,Medium,3,6.1
S5400,0,21,69.47,51.58,71.33,60.94,66.39,4.29,64.47,1,12.3,0,1,2,Low,3,4.0
S5401,1,20,51.45,48.79,70.72,96.12,94.35,3.73,52.7,0,8.2,1,1,2,Low,2,7.8
S5402,0,21,96.55,87.51,76.24,50.85,54.5,6.87,62.55,1,14.4,0,1,3,Medium,1,6.8
S5404,1,20,97.46,87.42,92.41,89.49,92.83,2.53,96.18,1,15.3,0,1,2,Medium,6,6.9
S5405,1,21,,82.24,66.66,,91.59,2.97,92.61,0,9.7,0,1,2,Low,5,8.7
S5406,1,18,90.76,51.63,82.01,73.88,93.18,5.33,65.89,1,28.9,1,1,1,Medium,1,5.0
S5407,1,19,84.23,70.62,78.15,61.62,54.0,4.44,91.8,1,25.0,1,1,4,Low,5,5.4
S5408,0,22,92.23,66.64,47.03,79.99,57.56,7.06,60.59,1,26.0,0,1,1,Low,10,7.2
S5409,0,23,80.03,65.43,77.36,63.19,56.72,5.04,59.98,0,12.4,0,1,2,Medium,8,8.1
S5410,1,19,,72.55,73.04,62.76,55.56,1.12,88.38,1,26.4,1,1,2,Low,8,7.2
S5413,1,23,67.56,94.22,49.06,50.28,62.6,2.27,86.0,0,8.8,1,1,1,Low,2,4.1
S5414,1,19,,41.78,44.9,66.84,62.21,0.5,99.48,1,16.1,0,1,4,High,2,8.2
S5416,0,20,66.71,45.09,99.2,85.25,54.85,6.84,63.18,0,24.9,0,1,3,Medium,8,8.3
S5417,1,23,67.55,55.79,41.29,89.06,68.01,6.0,68.65,0,26.8,0,1,2,Medium,8,6.0
S5419,1,18,55.95,78.52,76.51,81.33,92.37,9.7,85.07,0,14.4,1,0,3,Low,1,8.8
S5422,1,19,53.17,96.39,53.6,,56.45,5.64,93.06,0,27.2,1,1,2,Medium,4,6.6
S5423,1,19,64.94,49.81,65.84,80.82,96.45,0.22,82.42,1,27.2,0,1,1,Medium,9,6.6
S5424,0,20,50.51,91.17,45.75,53.28,66.12,4.12,72.49,0,6.3,1,1,2,High,7,5.0
S5426,0,18,81.02,67.2,45.3,70.32,97.73,4.71,83.33,0,17.6,0,1,4,Medium,10,4.9
S5427,1,20,82.25,87.1,74.38,76.67,75.43,8.75,60.9,0,24.3,0,1,2,Low,10,5.0
S5429,0,18,60.41,92.95,57.62,85.91,55.86,7.66,60.41,1,22.4,1,1,3,Medium,2,8.3
S5430,0,19,86.02,80.25,58.95,73.67,69.51,8.04,94.96,1,23.5,1,1,3,Medium,7,7.3
S5431,1,24,,92.52,52.44,,92.62,6.9,66.16,0,5.7,0,1,4,Low,8,6.4
S5432,1,21,56.93,99.67,64.69,69.02,56.76,7.49,90.27,0,15.8,1,1,4,Low,1,7.5
S5435,0,23,,49.99,47.44,65.52,71.05,5.67,61.05,0,27.1,0,1,4,High,7,7.9
S5437,1,22,76.9,46.21,45.39,66.68,57.52,8.27,58.98,0,12.4,0,1,2,Medium,9,5.1
S5439,1,21,65.5,57.81,90.0,77.18,64.32,5.36,55.68,0,29.8,0,1,1,Medium,9,6.0
S5440,1,24,98.33,98.55,80.84,,69.24,2.5,76.39,1,23.6,0,1,4,Low,5,6.6
S5441,0,22,92.43,82.16,94.74,76.58,95.78,6.96,91.04,1,6.5,1,0,2,Medium,6,7.4
S5443,0,22,73.0,68.56,50.58,69.16,76.19,8.02,52.54,0,17.3,0,1,3,High,3,8.2
S5444,1,20,81.19,68.01,55.13,89.57,58.1,6.19,74.61,0,5.2,0,0,4,High,3,5.9
S5445,1,24,68.84,69.55,54.69,,86.8,5.68,92.61,0,21.9,0,1,3,High,1,7.5
S5447,0,22,70.05,41.87,74.54,78.88,72.0,2.05,52.96,0,29.3,0,1,3,Low,3,6.6
S5448,1,23,79.7,81.18,41.69,88.34,97.36,3.48,66.28,1,27.0,1,0,4,Medium,7,4.6
S5450,0,18,92.4,87.46,54.78,59.27,82.98,9.45,58.63,1,25.3,0,1,1,Medium,9,5.6
S5451,1,24,57.56,88.92,76.4,,96.09,4.26,84.1,0,25.9,0,1,2,Medium,10,5.5
S5452,0,23,68.36,53.83,99.11,67.41,78.24,5.86,81.74,0,15.9,0,1,1,Medium,3,4.4
S5453,1,19,56.25,42.91,71.06,59.38,91.35,9.22,60.12,0,24.8,0,1,2,Medium,6,6.5
S5454,0,20,70.24,82.19,65.54,50.61,70.47,5.18,77.52,0,14.2,1,1,1,Medium,9,6.1
S5455,1,21,51.98,98.67,62.09,58.7,54.34,2.51,90.59,0,26.2,1,1,4,Medium,10,4.5
S5456,0,21,63.63,66.8,87.1,90.41,99.71,3.81,68.74,1,20.4,0,1,4,Medium,3,7.8
S5457,0,19,70.04,55.58,44.32,77.3,58.28,3.76,62.35,0,14.0,0,1,3,High,9,4.3
S5458,1,19,,49.4,97.59,67.08,62.58,7.15,85.06,0,23.6,1,1,2,High,3,4.7
S5460,1,21,63.75,59.68,58.82,,66.87,7.3,91.63,1,29.1,0,1,4,High,3,5.8
S5461,1,19,76.15,65.43,98.44,67.72,64.46,8.89,97.17,1,21.6,1,1,2,Low,5,5.4
S5462,0,21,75.45,79.32,96.15,73.3,80.06,3.36,98.24,0,15.0,1,1,4,Medium,8,6.8
S5464,0,24,91.51,43.06,41.11,79.85,52.63,6.39,81.16,1,23.4,1,1,2,Medium,4,6.2
S5465,0,19,77.28,62.4,84.91,67.82,88.92,3.61,92.87,1,24.9,1,1,3,Low,10,7.9
S5466,1,23,66.61,91.34,60.13,71.68,56.4,5.34,61.17,1,29.4,0,1,2,Medium,8,6.5
S5469,0,24,99.13,70.22,71.41,78.62,93.67,9.25,94.22,1,7.3,0,1,4,High,3,4.5
S5470,1,21,84.61,56.55,84.67,71.11,58.81,4.0,75.25,1,7.1,0,1,3,Medium,1,5.4
S5471,1,22,68.91,51.6,56.38,50.85,67.08,3.07,76.51,0,7.6,1,1,4,High,10,6.7
S5474,1,19,99.04,76.24,43.98,88.48,63.52,1.24,52.72,1,26.5,0,1,1,Low,7,6.6
S5476,1,24,94.08,83.55,90.96,56.95,94.74,2.09,82.4,1,18.9,1,1,4,Low,5,6.3
S5477,0,19,66.46,42.6,97.19,61.13,77.64,1.48,82.08,1,10.2,1,1,3,Low,6,8.3
S5478,0,18,,88.15,86.03,76.96,96.64,5.35,86.42,1,24.8,0,1,4,High,3,6.8
S5481,0,20,,72.25,95.17,70.11,79.12,4.53,73.21,0,9.0,0,0,2,Medium,10,8.5
S5482,0,21,88.74,76.75,49.79,64.38,61.52,6.4,75.91,1,5.1,0,1,1,Medium,7,5.1
S5485,1,24,95.03,60.14,66.55,61.92,89.17,2.71,82.42,1,28.1,0,0,4,Medium,3,7.5
S5486,1,20,77.58,61.02,99.06,56.47,65.65,6.38,56.32,0,5.9,0,1,2,Low,7,6.8
S5487,0,20,62.77,45.48,43.58,56.27,65.65,9.45,66.6,0,8.7,1,1,1,Medium,1,4.5
S5492,0,23,55.47,52.36,54.8,87.37,61.33,7.64,79.28,0,17.9,0,1,4,Low,1,5.8
S5493,1,21,,64.97,63.6,63.73,62.55,9.19,51.99,1,6.0,0,0,4,Low,5,5.8
S5496,0,22,92.1,43.01,74.36,59.6,53.77,1.23,85.45,1,11.8,0,1,2,Low,9,6.0
S5497,1,19,67.09,51.79,53.32,92.94,76.8,9.29,93.32,1,13.4,0,1,3,Medium,9,4.7
S5498,0,22,97.88,52.64,65.52,65.97,89.39,4.9,98.38,1,11.1,0,1,1,Low,1,6.5
S5500,1,18,51.91,74.25,89.23,66.37,98.73,5.78,73.37,0,21.3,0,1,3,Medium,4,5.7
S5503,1,19,61.6,50.07,45.7,69.09,75.28,6.38,53.19,0,9.1,1,1,2,Low,2,8.1
S5505,0,18,75.11,87.83,72.92,91.33,75.95,1.35,62.07,0,27.9,0,1,3,Low,10,5.4
S5506,1,19,97.55,69.75,53.46,67.04,66.27,5.11,51.88,1,28.8,1,1,2,Low,4,5.5
S5507,0,20,75.25,77.87,44.73,62.41,66.23,6.23,92.51,0,12.3,0,1,4,High,10,8.9
S5509,1,19,72.46,73.22,69.88,85.25,52.24,0.33,90.55,0,18.0,0,1,2,Medium,5,4.7
S5511,0,20,76.69,58.48,79.84,67.39,86.23,0.27,99.7,1,5.5,0,1,4,Low,2,5.2
S5512,1,19,72.63,79.13,83.79,90.62,67.82,0.02,96.86,1,25.8,1,1,2,Medium,2,7.0
S5513,0,24,51.84,49.02,58.44,73.24,60.87,3.23,85.83,0,23.7,0,1,1,Medium,9,8.1
S5516,0,24,93.37,47.23,52.0,77.38,54.49,8.94,90.82,1,20.9,0,1,1,Medium,2,5.9
S5517,1,21,79.94,93.85,88.92,80.12,58.33,4.81,94.88,0,8.5,0,1,2,Low,3,9.0
S5518,0,23,88.18,44.77,71.38,96.87,50.96,7.73,97.82,1,29.9,0,1,4,High,9,7.6
S5519,1,21,97.84,60.93,53.62,77.96,63.31,9.09,86.53,1,8.1,1,1,3,Medium,6,4.4
S5522,1,21,65.59,45.78,44.93,64.24,99.58,6.42,97.93,0,16.6,0,1,2,High,3,4.1
S5525,1,20,73.54,50.87,46.58,64.85,74.6,7.05,90.46,0,14.1,0,1,4,Low,5,5.2
S5526,0,21,94.77,93.71,42.36,84.33,57.44,4.21,71.65,1,17.5,0,1,4,Low,1,6.8
S5527,0,18,78.0,73.41,60.88,71.48,75.2,0.88,91.47,1,16.2,0,1,1,Medium,1,5.1
S5529,0,22,,50.57,74.17,91.18,66.23,3.69,74.06,0,7.5,0,1,3,Medium,9,7.7
S5532,0,23,78.84,92.99,86.12,88.88,99.39,3.34,55.82,0,27.0,0,1,3,High,10,8.9
S5534,0,21,92.13,62.22,68.59,76.99,94.41,3.46,95.03,1,18.7,0,1,2,Low,3,4.6
S5535,0,19,79.34,51.43,45.06,69.17,76.89,7.96,65.19,0,25.3,0,1,2,High,9,5.2
S5538,1,20,73.48,61.62,86.57,67.44,97.13,4.84,70.75,1,25.3,1,1,3,High,8,4.3
S5540,0,21,68.01,89.59,85.67,56.27,67.39,3.72,70.07,0,25.3,0,0,4,Medium,7,4.4
S5543,0,20,91.08,94.68,54.46,64.91,91.43,5.65,96.79,1,11.2,1,1,4,High,2,5.1
S5545,1,23,56.84,60.9,69.5,85.57,68.27,7.82,68.13,0,17.8,0,1,1,Low,3,7.9
S5546,0,19,57.25,52.26,50.25,86.72,70.89,5.68,98.5,0,27.9,1,1,4,Low,7,7.7
S5547,1,19,55.16,93.85,80.38,98.18,52.52,5.98,86.88,0,20.1,0,1,2,Low,7,7.4
S5548,0,23,80.81,53.05,62.1,62.69,96.21,2.45,88.63,0,20.0,1,1,2,Medium,8,5.2
S5549,0,23,55.78,78.2,59.39,54.14,54.41,0.59,64.8,0,8.1,0,1,1,Low,8,6.2
S5551,0,21,99.65,42.09,72.56,62.93,93.58,8.49,65.68,1,27.2,0,1,4,Medium,5,6.7
S5552,0,19,68.32,89.73,48.52,86.08,71.04,4.12,62.99,0,15.7,0,1,3,Medium,1,8.3
S5554,1,24,85.58,79.48,92.98,88.03,90.19,3.07,99.39,1,12.4,0,1,4,Medium,9,5.1
S5555,1,18,96.86,62.34,56.68,56.35,52.99,4.5,60.73,1,11.7,0,1,3,Medium,6,6.2
S5556,1,23,94.7,81.73,50.82,84.78,70.61,2.09,62.13,1,9.6,0,1,1,Medium,9,4.7
S5557,1,20,52.88,55.26,85.63,76.62,84.55,7.6,62.16,0,11.0,1,1,1,High,7,7.2
S5558,1,20,,41.32,51.01,,71.12,4.92,89.59,1,13.6,0,1,1,High,4,6.9
S5560,1,21,84.44,40.98,77.15,64.6,79.72,0.37,69.24,1,24.5,1,0,2,High,10,6.6
S5561,1,19,56.66,89.45,54.39,53.48,57.56,6.22,92.19,0,12.2,1,1,1,Low,4,7.9
S5562,0,19,75.1,50.15,50.31,93.96,70.6,2.03,64.87,1,9.2,0,1,3,Medium,1,5.6
S5563,0,23,89.04,63.53,98.9,79.7,51.42,3.83,69.61,1,16.2,0,1,3,Low,9,7.5
S5565,1,21,,52.36,94.21,56.57,75.61,4.49,55.95,0,14.7,0,1,1,High,7,4.8
S5566,0,21,52.65,91.94,50.69,74.45,78.68,2.27,56.84,0,27.8,0,1,2,Low,2,6.2
S5568,1,23,80.79,61.97,70.12,65.79,87.78,4.28,76.2,1,24.0,0,1,2,High,4,8.4
S5569,0,19,65.76,79.75,44.72,88.61,68.65,6.12,50.04,0,16.7,0,1,2,Medium,3,7.0
S5573,0,18,68.39,58.59,83.54,95.37,87.9,8.23,58.3,0,5.1,0,1,2,Low,2,5.8
S5574,0,22,84.3,52.05,66.7,87.3,78.39,8.13,59.76,0,23.9,0,1,2,Medium,9,5.6
S5576,1,22,76.26,88.32,82.84,80.03,67.8,6.36,79.74,0,8.0,0,1,3,Medium,4,7.5
S5577,0,19,94.52,69.86,41.6,57.07,57.54,1.03,88.13,1,29.1,0,1,3,Medium,3,4.4
S5578,1,23,50.16,71.6,50.72,55.85,67.04,0.91,90.97,0,26.8,0,1,2,Medium,4,8.2
S5581,0,24,58.91,65.02,60.52,53.36,94.84,6.5,81.61,0,25.5,0,1,3,Low,6,7.9
S5582,1,20,95.39,99.69,77.73,55.3,89.77,6.69,82.47,1,18.7,0,1,4,Low,10,9.0
S5584,0,18,73.89,75.56,82.67,60.91,94.06,4.53,59.29,0,29.5,0,0,2,Medium,7,8.3
S5585,1,18,90.74,93.15,76.18,80.59,72.62,4.01,63.74,1,13.6,0,1,4,Low,4,5.4
